spc_id,gemrate_id,console_name,player_name,parallel,card_number,card_description,loose_price,graded_price,manual_only_price,bgs_10_price,sales_volume,spc_date,gem_rate_all_time,gem_rate_past_month,total_graded,total_gems,graded_past_month,graded_prior_month,momentum_30d,last_gem_date,last_graded_date,pct_psa_10,pct_psa_9,pct_psa_8,pct_psa_7,pct_psa_6,pct_psa_5,pct_psa_4,pct_psa_3,cardladder_all_graded_url,gemrate_url,psa_cert_url
8544859,cd0b4b930a23179d34488c7282e678ab13935d75,Basketball Cards 2024 Panini Prizm,Fred Vanvleet,Gold Prizm,170,Fred Vanvleet Gold Prizm 170,$25.00,$16.50,,,1,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=cd0b4b930a23179d34488c7282e678ab13935d75,https://www.gemrate.com/universal-search?gemrate_id=cd0b4b930a23179d34488c7282e678ab13935d75,https://www.psacard.com/cert/137753463/psa
8544830,568180ba62fb27d97685bba54b3588363d0b7c0c,Basketball Cards 2024 Panini Prizm,Fred Vanvleet,Tiger Stripes Choice,170,Fred Vanvleet Tiger Stripes Choice 170,$13.50,,,,4,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=568180ba62fb27d97685bba54b3588363d0b7c0c,https://www.gemrate.com/universal-search?gemrate_id=568180ba62fb27d97685bba54b3588363d0b7c0c,https://www.psacard.com/cert/131478278/psa
8544864,249662e33d577d4522499b36974b23146547a09d,Basketball Cards 2024 Panini Prizm,Fred Vanvleet,Lucky Envelopes,170,Fred Vanvleet Lucky Envelopes 170,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,0%,100%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=249662e33d577d4522499b36974b23146547a09d,https://www.gemrate.com/universal-search?gemrate_id=249662e33d577d4522499b36974b23146547a09d,
8544853,3113f45024e3ca15014a9a22f89ce844870ab294,Basketball Cards 2024 Panini Prizm,Fred Vanvleet,Jade Dragon Scale Prizm,170,Fred Vanvleet Jade Dragon Scale Prizm 170,$8.59,$22.86,$64.91,$84.00,5,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=3113f45024e3ca15014a9a22f89ce844870ab294,https://www.gemrate.com/universal-search?gemrate_id=3113f45024e3ca15014a9a22f89ce844870ab294,
8556924,7e47f50d843c399b44a0dcbc4f4d431641e4c17b,Basketball Cards 2024 Panini Prizm,Fred Vanvleet,Black White Prizm,170,Fred Vanvleet Black White Prizm 170,,,,,0,2025-02-19,0%,,1,0,0,1,-100%,,2026-01-27,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=7e47f50d843c399b44a0dcbc4f4d431641e4c17b,https://www.gemrate.com/universal-search?gemrate_id=7e47f50d843c399b44a0dcbc4f4d431641e4c17b,https://www.psacard.com/cert/140994568/psa
8544863,88b1ae95219dacdfcb8d2d165bb30bf4bd6f54c4,Basketball Cards 2024 Panini Prizm,Fred Vanvleet,Green Sparkle,170,Fred Vanvleet Green Sparkle 170,,$25.49,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=88b1ae95219dacdfcb8d2d165bb30bf4bd6f54c4,https://www.gemrate.com/universal-search?gemrate_id=88b1ae95219dacdfcb8d2d165bb30bf4bd6f54c4,https://www.psacard.com/cert/132954576/psa
8556928,2389dbfab846b97e004a5f2e3d5585573c166a51,Basketball Cards 2024 Panini Prizm,Fred Vanvleet,Gold Shimmer Fotl,170,Fred Vanvleet Gold Shimmer Fotl 170,,$28.00,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=2389dbfab846b97e004a5f2e3d5585573c166a51,https://www.gemrate.com/universal-search?gemrate_id=2389dbfab846b97e004a5f2e3d5585573c166a51,https://www.psacard.com/cert/121072857/psa
8544870,570cf4b6f48f32fe216081ed5f6317663682bf56,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Glitter,171,Jrue Holiday Glitter 171,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=570cf4b6f48f32fe216081ed5f6317663682bf56,https://www.gemrate.com/universal-search?gemrate_id=570cf4b6f48f32fe216081ed5f6317663682bf56,https://www.psacard.com/cert/127980434/psa
8544884,930db7ecd344f47f52936d030f120ca28135908b,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Orange Fast Break,171,Jrue Holiday Orange Fast Break 171,$2.95,$14.41,$44.95,$58.00,6,2025-02-19,100%,,1,1,0,0,,2025-11-12,2026-01-22,100%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=930db7ecd344f47f52936d030f120ca28135908b,https://www.gemrate.com/universal-search?gemrate_id=5805983640ab6491fee5b4e928828cc34d65b0e3,https://www.psacard.com/cert/129512929/psa
8544877,b0583c1ec3f59a4e509021c4e2a670657cf26922,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Red Prizm,171,Jrue Holiday Red Prizm 171,$1.56,$12.34,$36.36,$47.00,7,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=b0583c1ec3f59a4e509021c4e2a670657cf26922,https://www.gemrate.com/universal-search?gemrate_id=b0583c1ec3f59a4e509021c4e2a670657cf26922,https://www.psacard.com/cert/111654446/psa
8556042,6fdabd2d91cfab65c2820f1bdd0840231a218232,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Blue Prizm,171,Jrue Holiday Blue Prizm 171,$1.25,,,,1,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,0%,100%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=6fdabd2d91cfab65c2820f1bdd0840231a218232,https://www.gemrate.com/universal-search?gemrate_id=6fdabd2d91cfab65c2820f1bdd0840231a218232,https://www.psacard.com/cert/119077947/psa
8557801,805e88589a227b03438657400bf431e3d12ad383,Basketball Cards 2024 Panini Prizm,Jrue Holiday,White Sparkle,171,Jrue Holiday White Sparkle 171,$6.75,$20.10,$57.42,$75.00,8,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,0%,0%,100%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=805e88589a227b03438657400bf431e3d12ad383,https://www.gemrate.com/universal-search?gemrate_id=805e88589a227b03438657400bf431e3d12ad383,https://www.psacard.com/cert/117738137/psa
8544907,a2d3740d4fd7711af5675870faf10349d74440bf,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Black Gold Prizm,171,Jrue Holiday Black Gold Prizm 171,,,,,0,2025-02-19,100%,,1,1,0,0,,2025-04-26,2026-01-22,100%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=a2d3740d4fd7711af5675870faf10349d74440bf,https://www.gemrate.com/universal-search?gemrate_id=a2d3740d4fd7711af5675870faf10349d74440bf,
8557802,1c90e7edd2893a13a8924c80b56e8000dff8384c,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Red Power,171,Jrue Holiday Red Power 171,$4.00,,,,1,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=1c90e7edd2893a13a8924c80b56e8000dff8384c,https://www.gemrate.com/universal-search?gemrate_id=1c90e7edd2893a13a8924c80b56e8000dff8384c,https://www.psacard.com/cert/111220942/psa
8544899,b10abd30ae72c24f8f8a13660144b7466c6b8e1a,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Bronze Fast Break,171,Jrue Holiday Bronze Fast Break 171,,,$22.50,$29.00,0,2025-02-19,100%,,1,1,0,0,,2025-07-17,2026-01-22,100%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=b10abd30ae72c24f8f8a13660144b7466c6b8e1a,https://www.gemrate.com/universal-search?gemrate_id=b10abd30ae72c24f8f8a13660144b7466c6b8e1a,https://www.psacard.com/cert/118824991/psa
8551675,e941f26cb17eb2ee1f66fee694772b53333162c4,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Purple Fast Break,171,Jrue Holiday Purple Fast Break 171,$5.00,,,,2,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=e941f26cb17eb2ee1f66fee694772b53333162c4,https://www.gemrate.com/universal-search?gemrate_id=e941f26cb17eb2ee1f66fee694772b53333162c4,https://www.psacard.com/cert/114404222/psa
8544905,74b008b1c9548c721b493f986f7239ffa6a19a83,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Plum Blossom Prizm,171,Jrue Holiday Plum Blossom Prizm 171,$31.25,,,,1,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=74b008b1c9548c721b493f986f7239ffa6a19a83,https://www.gemrate.com/universal-search?gemrate_id=74b008b1c9548c721b493f986f7239ffa6a19a83,https://www.psacard.com/cert/127658363/psa
8544910,63f23816fabb73f83aff8cb49ba2d31fa1693ce1,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Nebula Choice 1/1,171,Jrue Holiday Nebula Choice 1/1 171,$2.50,,,,1,2025-02-19,100%,,1,1,0,0,,2025-08-23,2026-01-22,100%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=63f23816fabb73f83aff8cb49ba2d31fa1693ce1,https://www.gemrate.com/universal-search?gemrate_id=63f23816fabb73f83aff8cb49ba2d31fa1693ce1,https://www.psacard.com/cert/123656089/psa
8544908,63f6d51b7459fa64ca5e373afab31b6d03ba4cbf,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Neon Green Fast Break,171,Jrue Holiday Neon Green Fast Break 171,$151.00,,,,1,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=63f6d51b7459fa64ca5e373afab31b6d03ba4cbf,https://www.gemrate.com/universal-search?gemrate_id=63f6d51b7459fa64ca5e373afab31b6d03ba4cbf,https://www.psacard.com/cert/113597505/psa
8544896,d30b188832a9aaef70841b968da138d4e8dc57e5,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Blue Shimmer Fotl,171,Jrue Holiday Blue Shimmer Fotl 171,$12.50,,,,1,2025-02-19,0%,0%,1,0,1,0,,,2026-02-19,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d30b188832a9aaef70841b968da138d4e8dc57e5,https://www.gemrate.com/universal-search?gemrate_id=d30b188832a9aaef70841b968da138d4e8dc57e5,
8552487,bff21de600c07f4f71b1fc6c37513d3bdc5f2180,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Gold Lazer,171,Jrue Holiday Gold Lazer 171,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=bff21de600c07f4f71b1fc6c37513d3bdc5f2180,https://www.gemrate.com/universal-search?gemrate_id=bff21de600c07f4f71b1fc6c37513d3bdc5f2180,https://www.psacard.com/cert/122851059/psa
8557803,5e6299328a3723d5f9085e12ec7851468723cfc1,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Green Choice,171,Jrue Holiday Green Choice 171,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=5e6299328a3723d5f9085e12ec7851468723cfc1,https://www.gemrate.com/universal-search?gemrate_id=5e6299328a3723d5f9085e12ec7851468723cfc1,https://www.psacard.com/cert/118917360/psa
8549926,2fab8a42aea8f7e833b13a5c74ea82c4910891e5,Basketball Cards 2024 Panini Prizm,Jrue Holiday,Green Shimmer Fotl,171,Jrue Holiday Green Shimmer Fotl 171,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=2fab8a42aea8f7e833b13a5c74ea82c4910891e5,https://www.gemrate.com/universal-search?gemrate_id=5d96cfc03edb51919c3f32585d2692580d08eed1,https://www.psacard.com/cert/118583305/psa
8544956,1796dfb31c79f6cce756737889117b828eb08cc6,Basketball Cards 2024 Panini Prizm,Victor Wembanyama,Neon Green Fast Break,172,Victor Wembanyama Neon Green Fast Break 172,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=1796dfb31c79f6cce756737889117b828eb08cc6,https://www.gemrate.com/universal-search?gemrate_id=1796dfb31c79f6cce756737889117b828eb08cc6,https://www.psacard.com/cert/126173756/psa
8550774,798da581436428f10b572bcdcd5801a43aa0d91b,Basketball Cards 2024 Panini Prizm,Victor Wembanyama,Gold Ice,172,Victor Wembanyama Gold Ice 172,"$2,999.00",,,,1,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=798da581436428f10b572bcdcd5801a43aa0d91b,https://www.gemrate.com/universal-search?gemrate_id=798da581436428f10b572bcdcd5801a43aa0d91b,https://www.psacard.com/cert/126173749/psa
8544955,28cb081b826a42dfad8211596be5a840d27804d1,Basketball Cards 2024 Panini Prizm,Victor Wembanyama,Black Prizm 1/1,172,Victor Wembanyama Black Prizm 1/1 172,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=28cb081b826a42dfad8211596be5a840d27804d1,https://www.gemrate.com/universal-search?gemrate_id=28cb081b826a42dfad8211596be5a840d27804d1,https://www.psacard.com/cert/109986163/psa
8544957,0822fa7aeb8274c4e39f63e006fd2af29ea53606,Basketball Cards 2024 Panini Prizm,Victor Wembanyama,Black Shimmer Fotl 1/1,172,Victor Wembanyama Black Shimmer Fotl 1/1 172,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=0822fa7aeb8274c4e39f63e006fd2af29ea53606,https://www.gemrate.com/universal-search?gemrate_id=0822fa7aeb8274c4e39f63e006fd2af29ea53606,https://www.psacard.com/cert/109509480/psa
8544952,cc261e682a4fc6bc20beee6adeaf8963cad83c36,Basketball Cards 2024 Panini Prizm,Victor Wembanyama,Gold Lazer,172,Victor Wembanyama Gold Lazer 172,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=cc261e682a4fc6bc20beee6adeaf8963cad83c36,https://www.gemrate.com/universal-search?gemrate_id=cc261e682a4fc6bc20beee6adeaf8963cad83c36,https://www.psacard.com/cert/126173750/psa
8544917,63cd8dd1b14f6a4d8d122885b99e1045a5cb9289,Basketball Cards 2024 Panini Prizm,Victor Wembanyama,Green Wave,172,Victor Wembanyama Green Wave 172,$5.58,$18.36,$52.71,$69.00,20,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=63cd8dd1b14f6a4d8d122885b99e1045a5cb9289,https://www.gemrate.com/universal-search?gemrate_id=04024eacbba612ba6b09ba8d28445cc56ed6e100,https://www.psacard.com/cert/130553843/psa
8544979,b5df8a3120485bc0d5d146285f56794b0b845d5e,Basketball Cards 2024 Panini Prizm,Trey Murphy III,White Prizm,173,Trey Murphy III White Prizm 173,$2.13,,,,4,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=b5df8a3120485bc0d5d146285f56794b0b845d5e,https://www.gemrate.com/universal-search?gemrate_id=b5df8a3120485bc0d5d146285f56794b0b845d5e,https://www.psacard.com/cert/109177689/psa
8544994,60db7450c5fa7332976e51c6ce83494de5493be0,Basketball Cards 2024 Panini Prizm,Trey Murphy III,Lotus Flower Prizm,173,Trey Murphy III Lotus Flower Prizm 173,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=60db7450c5fa7332976e51c6ce83494de5493be0,https://www.gemrate.com/universal-search?gemrate_id=60db7450c5fa7332976e51c6ce83494de5493be0,https://www.psacard.com/cert/132695325/psa
8550779,fbc998d515bd07aabde4c5b4d468babaa5df7959,Basketball Cards 2024 Panini Prizm,Trey Murphy III,Black Prizm 1/1,173,Trey Murphy III Black Prizm 1/1 173,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=fbc998d515bd07aabde4c5b4d468babaa5df7959,https://www.gemrate.com/universal-search?gemrate_id=fbc998d515bd07aabde4c5b4d468babaa5df7959,https://www.psacard.com/cert/115602759/psa
8556939,077e56f913dc0728869a1279decc6c26546c9e7d,Basketball Cards 2024 Panini Prizm,Trey Murphy III,White Ice,173,Trey Murphy III White Ice 173,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=077e56f913dc0728869a1279decc6c26546c9e7d,https://www.gemrate.com/universal-search?gemrate_id=077e56f913dc0728869a1279decc6c26546c9e7d,https://www.psacard.com/cert/122187134/psa
8562436,fb8a464eed06f3d7c3c53e24b1871ad8e0e06925,Basketball Cards 2024 Panini Prizm,Trey Murphy III,Nebula Choice 1/1,173,Trey Murphy III Nebula Choice 1/1 173,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=fb8a464eed06f3d7c3c53e24b1871ad8e0e06925,https://www.gemrate.com/universal-search?gemrate_id=fb8a464eed06f3d7c3c53e24b1871ad8e0e06925,https://www.psacard.com/cert/116799625/psa
8552489,af3f45218cdef9d46bedbf34b492fc9ac92754d6,Basketball Cards 2024 Panini Prizm,Trey Murphy III,Glitter,173,Trey Murphy III Glitter 173,$2.99,,$19.00,$25.00,5,2025-02-19,100%,,1,1,0,0,,2025-07-13,2026-01-22,100%,0%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=af3f45218cdef9d46bedbf34b492fc9ac92754d6,https://www.gemrate.com/universal-search?gemrate_id=af3f45218cdef9d46bedbf34b492fc9ac92754d6,https://www.psacard.com/cert/114871965/psa
8549933,c48f781afd75b7517ea24525f142d331d6b17ced,Basketball Cards 2024 Panini Prizm,Trey Murphy III,Purple Fast Break,173,Trey Murphy III Purple Fast Break 173,$3.00,,,,1,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=c48f781afd75b7517ea24525f142d331d6b17ced,https://www.gemrate.com/universal-search?gemrate_id=9cf03bba0ad414ec29a840c9371087dd949aa7bd,https://www.psacard.com/cert/126414391/psa
8550777,15a32635708d50502a2cdb0a93e2e9a8595fdc40,Basketball Cards 2024 Panini Prizm,Trey Murphy III,Gold Wave,173,Trey Murphy III Gold Wave 173,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=15a32635708d50502a2cdb0a93e2e9a8595fdc40,https://www.gemrate.com/universal-search?gemrate_id=15a32635708d50502a2cdb0a93e2e9a8595fdc40,https://www.psacard.com/cert/138251549/psa
8552498,89ae9aabd0f37d90ffb541f66bc9e9bb1e62ae38,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Bronze Fast Break,175,Jaden Mcdaniels Bronze Fast Break 175,$20.00,$39.96,$111.45,$145.00,6,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=89ae9aabd0f37d90ffb541f66bc9e9bb1e62ae38,https://www.gemrate.com/universal-search?gemrate_id=89ae9aabd0f37d90ffb541f66bc9e9bb1e62ae38,https://www.psacard.com/cert/133310802/psa
8545091,f86e6c980ad6ca5a49ef2059fe4b17cead53b01b,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Green Choice,175,Jaden Mcdaniels Green Choice 175,$19.50,,,,1,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=f86e6c980ad6ca5a49ef2059fe4b17cead53b01b,https://www.gemrate.com/universal-search?gemrate_id=f86e6c980ad6ca5a49ef2059fe4b17cead53b01b,https://www.psacard.com/cert/128011608/psa
8545077,8130261fe6ccd757d19334ade3f0f04a16daf85b,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Orange Wave,175,Jaden Mcdaniels Orange Wave 175,$6.25,,,,3,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=8130261fe6ccd757d19334ade3f0f04a16daf85b,https://www.gemrate.com/universal-search?gemrate_id=8130261fe6ccd757d19334ade3f0f04a16daf85b,https://www.psacard.com/cert/117975948/psa
8545088,0c41f72c1411456bbafa6aa8a1ac632e598e28a1,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Gold Shimmer Fotl,175,Jaden Mcdaniels Gold Shimmer Fotl 175,$70.00,,,,1,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=0c41f72c1411456bbafa6aa8a1ac632e598e28a1,https://www.gemrate.com/universal-search?gemrate_id=0c41f72c1411456bbafa6aa8a1ac632e598e28a1,https://www.psacard.com/cert/118711697/psa
8545085,f83b2bedea5713062a27d5dc09317add38a4798b,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Mojo Prizm,175,Jaden Mcdaniels Mojo Prizm 175,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=f83b2bedea5713062a27d5dc09317add38a4798b,https://www.gemrate.com/universal-search?gemrate_id=f83b2bedea5713062a27d5dc09317add38a4798b,https://www.psacard.com/cert/116966557/psa
8550780,5db732fd52c97c7c9ec0d25b8d12e2cd83686b22,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Neon Green Fast Break,175,Jaden Mcdaniels Neon Green Fast Break 175,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=5db732fd52c97c7c9ec0d25b8d12e2cd83686b22,https://www.gemrate.com/universal-search?gemrate_id=5db732fd52c97c7c9ec0d25b8d12e2cd83686b22,https://www.psacard.com/cert/137073337/psa
8557820,d75dff0a3ff83d760daa008152c45a2b8bba46aa,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Gold Wave,175,Jaden Mcdaniels Gold Wave 175,,$139.99,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=d75dff0a3ff83d760daa008152c45a2b8bba46aa,https://www.gemrate.com/universal-search?gemrate_id=d75dff0a3ff83d760daa008152c45a2b8bba46aa,https://www.psacard.com/cert/119695168/psa
8558512,3e928cb6398cacf20941cbca6fab8a9c8e27fb8c,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Plum Blossom Prizm,175,Jaden Mcdaniels Plum Blossom Prizm 175,$22.49,,,,1,2025-02-19,0%,,1,0,0,1,-100%,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=3e928cb6398cacf20941cbca6fab8a9c8e27fb8c,https://www.gemrate.com/universal-search?gemrate_id=3e928cb6398cacf20941cbca6fab8a9c8e27fb8c,
8557816,7ce712c5d6da66405947ea947b150703a43dad42,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Ice,175,Jaden Mcdaniels Ice 175,$0.99,,,,5,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,0%,100%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=7ce712c5d6da66405947ea947b150703a43dad42,https://www.gemrate.com/universal-search?gemrate_id=7ce712c5d6da66405947ea947b150703a43dad42,
8545080,3b3d36bd63cf6b41f8466894972c6319d7d4d904,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Orange Prizm,175,Jaden Mcdaniels Orange Prizm 175,$1.65,,,,3,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,100%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=3b3d36bd63cf6b41f8466894972c6319d7d4d904,https://www.gemrate.com/universal-search?gemrate_id=3b3d36bd63cf6b41f8466894972c6319d7d4d904,https://www.psacard.com/cert/111712788/psa
8545090,876593809cfa3db54409305788879a9f3f607442,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Gold Lazer,175,Jaden Mcdaniels Gold Lazer 175,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=876593809cfa3db54409305788879a9f3f607442,https://www.gemrate.com/universal-search?gemrate_id=876593809cfa3db54409305788879a9f3f607442,https://www.psacard.com/cert/134824645/psa
8545096,e72671a427c9c7a378a87eff289abef4862ed156,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Black Prizm 1/1,175,Jaden Mcdaniels Black Prizm 1/1 175,,,,,0,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,0%,0%,100%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=e72671a427c9c7a378a87eff289abef4862ed156,https://www.gemrate.com/universal-search?gemrate_id=e72671a427c9c7a378a87eff289abef4862ed156,
8557819,1d836073c3fe638f8262b0de463c7b27a4b795d7,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Lotus Flower Prizm,175,Jaden Mcdaniels Lotus Flower Prizm 175,$38.99,,,,1,2025-02-19,0%,,1,0,0,1,-100%,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=1d836073c3fe638f8262b0de463c7b27a4b795d7,https://www.gemrate.com/universal-search?gemrate_id=1d836073c3fe638f8262b0de463c7b27a4b795d7,
8556948,775a23e2d115058d93df9e110e7f9fd228c859e0,Basketball Cards 2024 Panini Prizm,Jaden Mcdaniels,Gold Sparkle,175,Jaden Mcdaniels Gold Sparkle 175,$31.00,,,,1,2025-02-19,0%,,1,0,0,0,,,2026-01-22,0%,100%,0%,0%,0%,0%,0%,0%,https://app.cardladder.com/search?gemRateId=775a23e2d115058d93df9e110e7f9fd228c859e0,https://www.gemrate.com/universal-search?gemrate_id=775a23e2d115058d93df9e110e7f9fd228c859e0,https://www.psacard.com/cert/128768649/psa
